Aug 04 2022 18:19:19.554 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.554 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.554 [DEBUG] timeliner.TimelineSlider       value = 186474
Aug 04 2022 18:19:19.563 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.564 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.564 [DEBUG] timeliner.TimelineSlider       value = 188039
Aug 04 2022 18:19:19.566 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.566 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.566 [DEBUG] timeliner.TimelineSlider       value = 189865
Aug 04 2022 18:19:19.575 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.575 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.575 [DEBUG] timeliner.TimelineSlider       value = 190777
Aug 04 2022 18:19:19.584 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.584 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.584 [DEBUG] timeliner.TimelineSlider       value = 191429
Aug 04 2022 18:19:19.586 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.586 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.586 [DEBUG] timeliner.TimelineSlider       value = 191951
Aug 04 2022 18:19:19.594 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.594 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.594 [DEBUG] timeliner.TimelineSlider       value = 192342
Aug 04 2022 18:19:19.603 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.603 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.603 [DEBUG] timeliner.TimelineSlider       value = 192473
Aug 04 2022 18:19:19.612 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.612 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.612 [DEBUG] timeliner.TimelineSlider       value = 192733
Aug 04 2022 18:19:19.614 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.614 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.614 [DEBUG] timeliner.TimelineSlider       value = 192864
Aug 04 2022 18:19:19.627 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.628 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.628 [DEBUG] timeliner.TimelineSlider       value = 192994
Aug 04 2022 18:19:19.656 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.656 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.656 [DEBUG] timeliner.TimelineSlider       value = 193125
Aug 04 2022 18:19:19.683 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.683 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.683 [DEBUG] timeliner.TimelineSlider       value = 193255
Aug 04 2022 18:19:19.694 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.694 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.694 [DEBUG] timeliner.TimelineSlider       value = 193516
Aug 04 2022 18:19:19.703 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.704 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.704 [DEBUG] timeliner.TimelineSlider       value = 193646
Aug 04 2022 18:19:19.705 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.705 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.705 [DEBUG] timeliner.TimelineSlider       value = 193777
Aug 04 2022 18:19:19.715 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.715 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.715 [DEBUG] timeliner.TimelineSlider       value = 193907
Aug 04 2022 18:19:19.724 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.724 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.724 [DEBUG] timeliner.TimelineSlider       value = 194037
Aug 04 2022 18:19:19.726 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.726 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.726 [DEBUG] timeliner.TimelineSlider       value = 194168
Aug 04 2022 18:19:19.737 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.737 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.737 [DEBUG] timeliner.TimelineSlider       value = 194298
Aug 04 2022 18:19:19.746 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.746 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.746 [DEBUG] timeliner.TimelineSlider       value = 194429
Aug 04 2022 18:19:19.748 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.748 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.748 [DEBUG] timeliner.TimelineSlider       value = 194559
Aug 04 2022 18:19:19.757 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.757 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.757 [DEBUG] timeliner.TimelineSlider       value = 194689
Aug 04 2022 18:19:19.767 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.767 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.767 [DEBUG] timeliner.TimelineSlider       value = 194820
Aug 04 2022 18:19:19.775 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.775 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.775 [DEBUG] timeliner.TimelineSlider       value = 194950
Aug 04 2022 18:19:19.795 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.795 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.795 [DEBUG] timeliner.TimelineSlider       value = 195081
Aug 04 2022 18:19:19.805 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.805 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.805 [DEBUG] timeliner.TimelineSlider       value = 195211
Aug 04 2022 18:19:19.814 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.814 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.814 [DEBUG] timeliner.TimelineSlider       value = 195341
Aug 04 2022 18:19:19.830 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.830 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.830 [DEBUG] timeliner.TimelineSlider       value = 195472
Aug 04 2022 18:19:19.865 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.865 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.865 [DEBUG] timeliner.TimelineSlider       value = 195602
Aug 04 2022 18:19:19.893 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.893 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.893 [DEBUG] timeliner.TimelineSlider       value = 195733
Aug 04 2022 18:19:19.914 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:19.914 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:19.914 [DEBUG] timeliner.TimelineSlider       value = 195863
Aug 04 2022 18:19:20.474 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.474 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.474 [DEBUG] timeliner.TimelineSlider       value = 196254
Aug 04 2022 18:19:20.483 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.483 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.483 [DEBUG] timeliner.TimelineSlider       value = 196776
Aug 04 2022 18:19:20.492 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.492 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.493 [DEBUG] timeliner.TimelineSlider       value = 197558
Aug 04 2022 18:19:20.502 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.502 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.502 [DEBUG] timeliner.TimelineSlider       value = 200297
Aug 04 2022 18:19:20.510 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.511 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.511 [DEBUG] timeliner.TimelineSlider       value = 201992
Aug 04 2022 18:19:20.519 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.519 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.519 [DEBUG] timeliner.TimelineSlider       value = 204078
Aug 04 2022 18:19:20.529 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.529 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.529 [DEBUG] timeliner.TimelineSlider       value = 205904
Aug 04 2022 18:19:20.531 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.531 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.531 [DEBUG] timeliner.TimelineSlider       value = 207469
Aug 04 2022 18:19:20.540 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.540 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.540 [DEBUG] timeliner.TimelineSlider       value = 208903
Aug 04 2022 18:19:20.549 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.549 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.549 [DEBUG] timeliner.TimelineSlider       value = 209686
Aug 04 2022 18:19:20.551 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.551 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.551 [DEBUG] timeliner.TimelineSlider       value = 210729
Aug 04 2022 18:19:20.559 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.559 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.559 [DEBUG] timeliner.TimelineSlider       value = 211381
Aug 04 2022 18:19:20.568 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.568 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.568 [DEBUG] timeliner.TimelineSlider       value = 211902
Aug 04 2022 18:19:20.577 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.577 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.577 [DEBUG] timeliner.TimelineSlider       value = 212294
Aug 04 2022 18:19:20.578 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.579 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.579 [DEBUG] timeliner.TimelineSlider       value = 212554
Aug 04 2022 18:19:20.588 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.588 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.588 [DEBUG] timeliner.TimelineSlider       value = 212685
Aug 04 2022 18:19:20.597 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.597 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.597 [DEBUG] timeliner.TimelineSlider       value = 212946
Aug 04 2022 18:19:20.605 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.605 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.605 [DEBUG] timeliner.TimelineSlider       value = 213206
Aug 04 2022 18:19:20.607 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.607 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.607 [DEBUG] timeliner.TimelineSlider       value = 213337
Aug 04 2022 18:19:20.615 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.615 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.615 [DEBUG] timeliner.TimelineSlider       value = 213467
Aug 04 2022 18:19:20.627 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.627 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.627 [DEBUG] timeliner.TimelineSlider       value = 213598
Aug 04 2022 18:19:20.636 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.636 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.636 [DEBUG] timeliner.TimelineSlider       value = 213728
Aug 04 2022 18:19:20.645 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.645 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.645 [DEBUG] timeliner.TimelineSlider       value = 213989
Aug 04 2022 18:19:20.655 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.655 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.655 [DEBUG] timeliner.TimelineSlider       value = 214119
Aug 04 2022 18:19:20.657 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.657 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.657 [DEBUG] timeliner.TimelineSlider       value = 214250
Aug 04 2022 18:19:20.666 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.666 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.666 [DEBUG] timeliner.TimelineSlider       value = 214380
Aug 04 2022 18:19:20.674 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.674 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.674 [DEBUG] timeliner.TimelineSlider       value = 214510
Aug 04 2022 18:19:20.683 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.683 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.683 [DEBUG] timeliner.TimelineSlider       value = 214641
Aug 04 2022 18:19:20.684 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.684 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.684 [DEBUG] timeliner.TimelineSlider       value = 214771
Aug 04 2022 18:19:20.692 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.692 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.692 [DEBUG] timeliner.TimelineSlider       value = 215032
Aug 04 2022 18:19:20.701 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.702 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.702 [DEBUG] timeliner.TimelineSlider       value = 215293
Aug 04 2022 18:19:20.711 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.711 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.711 [DEBUG] timeliner.TimelineSlider       value = 215423
Aug 04 2022 18:19:20.712 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.713 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.713 [DEBUG] timeliner.TimelineSlider       value = 215684
Aug 04 2022 18:19:20.725 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.725 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.725 [DEBUG] timeliner.TimelineSlider       value = 215814
Aug 04 2022 18:19:20.734 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.734 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.734 [DEBUG] timeliner.TimelineSlider       value = 215945
Aug 04 2022 18:19:20.743 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.743 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.743 [DEBUG] timeliner.TimelineSlider       value = 216075
Aug 04 2022 18:19:20.752 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.752 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.752 [DEBUG] timeliner.TimelineSlider       value = 216206
Aug 04 2022 18:19:20.761 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.761 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.761 [DEBUG] timeliner.TimelineSlider       value = 216466
Aug 04 2022 18:19:20.770 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.770 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.770 [DEBUG] timeliner.TimelineSlider       value = 216597
Aug 04 2022 18:19:20.779 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.779 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.779 [DEBUG] timeliner.TimelineSlider       value = 216727
Aug 04 2022 18:19:20.795 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.795 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.795 [DEBUG] timeliner.TimelineSlider       value = 216858
Aug 04 2022 18:19:20.804 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.804 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.804 [DEBUG] timeliner.TimelineSlider       value = 216858
Aug 04 2022 18:19:20.813 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.813 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.813 [DEBUG] timeliner.TimelineSlider       value = 216988
Aug 04 2022 18:19:20.822 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.822 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.822 [DEBUG] timeliner.TimelineSlider       value = 217118
Aug 04 2022 18:19:20.844 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.844 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.844 [DEBUG] timeliner.TimelineSlider       value = 217249
Aug 04 2022 18:19:20.859 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.859 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.859 [DEBUG] timeliner.TimelineSlider       value = 217379
Aug 04 2022 18:19:20.879 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:20.879 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:20.879 [DEBUG] timeliner.TimelineSlider       value = 217510
Aug 04 2022 18:19:24.382 [DEBUG] timeliner.TimelineSlider       range = 226377
Aug 04 2022 18:19:24.382 [DEBUG] timeliner.TimelineSlider       value per pixel = 130.40149769585253
Aug 04 2022 18:19:24.382 [DEBUG] timeliner.TimelineSlider       value = 217510
Aug 04 2022 18:19:24.382 [DEBUG] timeliner.TimelineSlider       milliseconds = 217510
Aug 04 2022 18:19:24.382 [DEBUG] timeliner.TimelineSlider       jump to 1675
Aug 04 2022 18:19:24.383 [DEBUG] timeliner.TimelineLocalPlayer  setting offset to 217510
Aug 04 2022 18:19:24.389 [DEBUG] timeliner.TimelineControlPanel indent = 0
Aug 04 2022 18:19:24.390 [DEBUG] timeliner.TimelineControlPanel indent = 20
Aug 04 2022 18:19:24.390 [DEBUG] timeliner.TimelineControlPanel <html><body><span style='margin-bottom:0em; font-size: 36pt; font-family: Arial Unicode MS'><div style='margin-top: 0em; margin-bottom: 0em; margin-left: 0px; font-size: 36pt; font-family: Arial Unicode MS;'><b>Recapitulation</b><br><div style='margin-top: 0em; margin-bottom: 0em; margin-left: 20px; font-size: 36pt; font-family: Arial Unicode MS;'><b>C</b>: Beethoven extends the closing section with an evaded cadence (V7/iv) that leads to a codetta<br></span></body></html>
Aug 04 2022 18:19:28.078 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 200
Aug 04 2022 18:19:28.078 [DEBUG] timeliner.TimelineControlPanel new control height = 713
Aug 04 2022 18:19:28.079 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 200
Aug 04 2022 18:19:28.079 [DEBUG] timeliner.TimelineControlPanel new control height = 713
Aug 04 2022 18:19:28.079 [DEBUG] timeliner.TimelineControlPanel actual control height = 713
Aug 04 2022 18:19:28.079 [DEBUG] timeliner.TimelineControlPanel actual control height = 713
Aug 04 2022 18:19:32.562 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 524
Aug 04 2022 18:19:32.562 [DEBUG] timeliner.TimelineControlPanel new control height = 389
Aug 04 2022 18:19:32.562 [DEBUG] timeliner.TimelineControlPanel actual control height = 389
Aug 04 2022 18:19:32.563 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 524
Aug 04 2022 18:19:32.563 [DEBUG] timeliner.TimelineControlPanel new control height = 389
Aug 04 2022 18:19:32.563 [DEBUG] timeliner.TimelineControlPanel actual control height = 389
Aug 04 2022 18:19:32.563 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 524
Aug 04 2022 18:19:32.563 [DEBUG] timeliner.TimelineControlPanel new control height = 389
Aug 04 2022 18:19:32.563 [DEBUG] timeliner.TimelineControlPanel actual control height = 389
Aug 04 2022 18:20:08.125 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 222
Aug 04 2022 18:20:08.125 [DEBUG] timeliner.TimelineControlPanel new control height = 691
Aug 04 2022 18:20:08.125 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 222
Aug 04 2022 18:20:08.125 [DEBUG] timeliner.TimelineControlPanel new control height = 691
Aug 04 2022 18:20:08.125 [DEBUG] timeliner.TimelineControlPanel actual control height = 691
Aug 04 2022 18:20:08.125 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 222
Aug 04 2022 18:20:08.125 [DEBUG] timeliner.TimelineControlPanel new control height = 691
Aug 04 2022 18:20:08.126 [DEBUG] timeliner.TimelineControlPanel actual control height = 691
Aug 04 2022 18:20:08.126 [DEBUG] timeliner.TimelineControlPanel actual control height = 691
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 222
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel new control height = 691
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 222
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel new control height = 691
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel actual control height = 691
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel actual control height = 691
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 222
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel new control height = 691
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel actual control height = 691
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 222
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel new control height = 691
Aug 04 2022 18:20:08.127 [DEBUG] timeliner.TimelineControlPanel actual control height = 691
Aug 04 2022 18:20:10.595 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 225
Aug 04 2022 18:20:10.595 [DEBUG] timeliner.TimelineControlPanel new control height = 688
Aug 04 2022 18:20:10.595 [DEBUG] timeliner.TimelineControlPanel actual control height = 688
Aug 04 2022 18:20:14.888 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 349
Aug 04 2022 18:20:14.888 [DEBUG] timeliner.TimelineControlPanel new control height = 564
Aug 04 2022 18:20:14.888 [DEBUG] timeliner.TimelineControlPanel actual control height = 564
Aug 04 2022 18:20:14.889 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 349
Aug 04 2022 18:20:14.889 [DEBUG] timeliner.TimelineControlPanel new control height = 564
Aug 04 2022 18:20:14.889 [DEBUG] timeliner.TimelineControlPanel actual control height = 564
Aug 04 2022 18:20:14.889 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 349
Aug 04 2022 18:20:14.889 [DEBUG] timeliner.TimelineControlPanel new control height = 564
Aug 04 2022 18:20:14.889 [DEBUG] timeliner.TimelineControlPanel actual control height = 564
Aug 04 2022 18:20:18.184 [DEBUG] timeliner.TimelineControlPanel scroll height before calculation = 377
Aug 04 2022 18:20:18.184 [DEBUG] timeliner.TimelineControlPanel new control height = 536
Aug 04 2022 18:20:18.184 [DEBUG] timeliner.TimelineControlPanel actual control height = 536
Aug 04 2022 18:20:25.124 [DEBUG] timeliner.TimelineLocalPlayer  setting offset to 185910
